Index,Image_ID,Breed,Chest_Girth_cm,Semi_Depth_A_cm,Semi_Width_B_cm,Back_Length_cm,Height_cm,Recommended_Size,Fit_Ratio,Verdict,Stage1_3D_Mesh,Stage2_Depth,Stage3_Mask,Stage4_VTON
387,labrador_labrador_side_view_bing_00024,Labrador Retriever,106.7,21.1,12.3,48.1,74.7,XL,1.078,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00024_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00024_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00024_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00024_stage4_vton_XL.png
388,labrador_labrador_side_view_bing_00025,Labrador Retriever,89.8,14.6,14.0,59.1,71.1,L,1.044,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00025_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00025_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00025_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00025_stage4_vton_L.png
389,labrador_labrador_side_view_bing_00026,Labrador Retriever,96.3,17.1,13.4,126.3,69.4,XL,0.973,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00026_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00026_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00026_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00026_stage4_vton_XL.png
390,labrador_labrador_side_view_bing_00027,Labrador Retriever,88.5,14.1,14.1,43.3,71.4,L,1.029,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00027_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00027_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00027_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00027_stage4_vton_L.png
391,labrador_labrador_side_view_bing_00028,Labrador Retriever,89.2,14.3,14.1,56.0,78.9,L,1.037,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00028_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00028_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00028_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00028_stage4_vton_L.png
392,labrador_labrador_side_view_bing_00029,Labrador Retriever,97.3,16.7,14.2,50.9,73.3,XL,0.983,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00029_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00029_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00029_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00029_stage4_vton_XL.png
393,labrador_labrador_side_view_bing_00030,Labrador Retriever,84.2,13.6,13.2,55.0,73.7,L,0.979,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00030_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00030_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00030_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00030_stage4_vton_L.png
394,labrador_labrador_side_view_bing_00031,Labrador Retriever,95.1,15.5,14.7,55.8,85.8,XL,0.961,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00031_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00031_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00031_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00031_stage4_vton_XL.png
395,labrador_labrador_side_view_bing_00032,Labrador Retriever,108.8,17.7,16.9,63.5,69.1,XL,1.099,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00032_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00032_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00032_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00032_stage4_vton_XL.png
396,labrador_labrador_side_view_bing_00033,Labrador Retriever,95.9,15.4,15.2,105.8,54.9,XL,0.969,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00033_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00033_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00033_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00033_stage4_vton_XL.png
397,labrador_labrador_side_view_bing_00034,Labrador Retriever,89.9,14.5,14.2,59.1,80.5,L,1.045,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00034_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00034_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00034_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00034_stage4_vton_L.png
398,labrador_labrador_side_view_bing_00035,Labrador Retriever,92.5,15.8,13.6,28.0,82.8,L,1.076,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00035_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00035_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00035_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00035_stage4_vton_L.png
399,labrador_labrador_side_view_bing_00036,Labrador Retriever,94.9,15.7,14.5,58.7,79.2,XL,0.959,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00036_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00036_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00036_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00036_stage4_vton_XL.png
400,labrador_labrador_side_view_bing_00037,Labrador Retriever,94.6,15.1,15.0,62.1,83.4,XL,0.956,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00037_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00037_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00037_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00037_stage4_vton_XL.png
401,labrador_labrador_side_view_bing_00038,Labrador Retriever,84.6,13.6,13.3,39.1,54.7,L,0.984,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00038_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00038_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00038_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00038_stage4_vton_L.png
402,labrador_labrador_side_view_bing_00039,Labrador Retriever,100.6,17.2,14.8,45.7,67.5,XL,1.016,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00039_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00039_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00039_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00039_stage4_vton_XL.png
403,labrador_labrador_side_view_bing_00040,Labrador Retriever,98.7,16.3,15.1,46.2,83.4,XL,0.997,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00040_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00040_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00040_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00040_stage4_vton_XL.png
404,labrador_labrador_side_view_bing_00041,Labrador Retriever,83.0,13.8,12.6,56.8,76.8,L,0.965,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00041_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00041_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00041_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00041_stage4_vton_L.png
405,labrador_labrador_side_view_bing_00042,Labrador Retriever,86.6,14.1,13.5,57.0,79.6,L,1.007,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00042_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00042_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00042_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00042_stage4_vton_L.png
406,labrador_labrador_side_view_bing_00043,Labrador Retriever,157.5,28.2,21.7,56.3,75.9,XL,1.591,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00043_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00043_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00043_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00043_stage4_vton_XL.png
407,labrador_labrador_side_view_bing_00044,Labrador Retriever,94.6,15.3,14.8,62.0,81.0,XL,0.956,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00044_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00044_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00044_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00044_stage4_vton_XL.png
408,labrador_labrador_side_view_bing_00045,Labrador Retriever,96.3,16.0,14.6,40.3,58.1,XL,0.973,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00045_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00045_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00045_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00045_stage4_vton_XL.png
409,labrador_labrador_side_view_bing_00046,Labrador Retriever,92.4,14.9,14.5,63.4,86.0,L,1.074,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00046_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00046_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00046_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00046_stage4_vton_L.png
410,labrador_labrador_side_view_bing_00047,Labrador Retriever,92.2,15.4,14.0,46.7,64.4,L,1.072,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00047_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00047_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00047_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00047_stage4_vton_L.png
411,labrador_labrador_side_view_bing_00048,Labrador Retriever,103.4,16.5,16.4,48.4,79.3,XL,1.044,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00048_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00048_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00048_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00048_stage4_vton_XL.png
412,labrador_labrador_side_view_bing_00049,Labrador Retriever,112.0,18.3,17.3,54.0,67.5,XL,1.131,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00049_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00049_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00049_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00049_stage4_vton_XL.png
413,labrador_labrador_side_view_bing_00050,Labrador Retriever,116.3,19.8,17.1,51.1,73.6,XL,1.175,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00050_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00050_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00050_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00050_stage4_vton_XL.png
414,labrador_labrador_side_view_bing_00051,Labrador Retriever,92.9,15.0,14.6,50.5,81.5,XL,0.938,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00051_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00051_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00051_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00051_stage4_vton_XL.png
415,labrador_labrador_side_view_bing_00052,Labrador Retriever,87.0,14.1,13.6,59.3,80.9,L,1.012,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00052_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00052_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00052_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00052_stage4_vton_L.png
416,labrador_labrador_side_view_bing_00053,Labrador Retriever,125.7,23.3,16.4,44.2,65.3,XL,1.27,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00053_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00053_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00053_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00053_stage4_vton_XL.png
417,labrador_labrador_side_view_bing_00054,Labrador Retriever,90.7,15.1,13.8,49.8,72.0,L,1.055,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00054_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00054_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00054_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00054_stage4_vton_L.png
418,labrador_labrador_side_view_bing_00055,Labrador Retriever,91.1,14.8,14.2,60.1,66.6,L,1.059,Tight,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00055_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00055_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00055_stage3_mask_L.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00055_stage4_vton_L.png
419,labrador_labrador_side_view_bing_00056,Labrador Retriever,93.7,15.2,14.6,62.7,82.9,XL,0.946,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00056_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00056_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00056_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00056_stage4_vton_XL.png
420,labrador_labrador_side_view_bing_00057,Labrador Retriever,92.7,15.1,14.4,60.4,83.7,XL,0.936,Good Fit,D:\sideview_pipeline_stages\stage_1_3d_meshes\labrador\labrador_labrador_side_view_bing_00057_stage1_mesh.obj,D:\sideview_pipeline_stages\stage_2_depth_maps\labrador\labrador_labrador_side_view_bing_00057_stage2_depth.png,D:\sideview_pipeline_stages\stage_3_anatomical_masks\labrador\labrador_labrador_side_view_bing_00057_stage3_mask_XL.png,D:\sideview_pipeline_stages\stage_4_vton_renders\labrador\labrador_labrador_side_view_bing_00057_stage4_vton_XL.png
